Observation,PC1,PC2,PC3,PC4,PC5,PC6,PC7
62,-2.3655158495350546,-0.19936367190349435,0.4358939493983528,0.24422789745573698,0.5422523305478603,0.7702094820562692,-0.06299089496472222
63,-1.404675929531334,-0.6858081240233989,0.027484062908614458,-1.4194454567879422,0.9640897500338461,0.7872096653634509,-0.13822930216078924
64,-0.5588260146918576,0.11257296109038777,-2.453533548948972,-1.15141073801856,-0.3326337662349252,-0.8248273141102558,0.8680627857590186
65,-2.010464161893833,0.9520766062545916,0.7154170747826208,0.936349198501266,0.04857079244635053,0.7236774599783699,1.0324902539276193
66,1.6267751186292252,-0.3868319525968537,0.9682099515513137,-1.3829985051623448,-1.3447331509077984,0.07122167811533944,0.7853557896285743
67,-1.1712369239051794,0.7587361893906797,-0.7828637736563758,1.1700407665852601,1.1524988518574442,-0.8419977990624399,-0.5421810533632063
68,-0.05625410504299351,-0.3629830443191975,-2.9510154066486587,0.7238739082598251,0.844074512509001,-0.13822081184834287,-0.8360272599145883
69,-2.1831609063918322,1.6486259461720743,0.3043811540508058,0.45172614413745976,-0.8549183405311517,0.44279528739847185,0.6666381904557755
70,0.26730474634980605,-0.7414305152582803,-0.07729033622577752,-1.2596725215610876,0.08672232157740244,0.21457783260847912,0.44108836146026903
71,-1.0961236854215124,-0.388012734414803,1.5586918717169582,0.696885414120467,-0.14248463749906864,1.2454600572605095,0.010204590023965295
72,-0.024554971062902692,-0.20459087694246897,-0.9261086096580948,0.5322055638380805,0.6434626546495948,-0.013240741795978653,-0.7975232799129718
73,3.4071249657103664,-0.15366837241564413,-0.3327482826867814,0.6618970967498373,0.10651569419618892,-0.402301940966173,0.26720775201158453
74,1.1075762106001852,-0.49500645158908324,0.20034478608919815,-0.8961343398542889,-0.1700419043817533,0.31431440895125845,1.2850963538537614
75,-0.13082869423634427,0.9306822956646869,-1.2874551750322056,0.6367691250148989,-0.1870911001493747,0.21933609211698887,-0.1509450708421178
76,-0.24602543416050004,0.5615851440830174,0.16337167998028163,-0.8808791477317712,0.03303718460828941,0.05581744983727778,-0.579545779595581
77,1.5972066910400384,0.34172735326172965,-0.7508743996144361,-0.47254944734972565,-0.5604539739413953,-0.2855653671163138,-0.29257410086784025
78,-1.4849152395817944,-0.7662829362730855,1.120138020773589,1.2105284577247903,-0.5386684666490764,-1.270506461433193,-0.31198785759560604
79,-0.1930030339895709,0.02016299682833692,0.9230456857945626,-1.2164240902192613,-0.7623912000475251,0.058771834450110645,-0.6151204243394318
80,2.204586287600708,1.4859978875818256,0.34690642774626274,-0.49467271174854616,-0.18678675109464565,-1.1955167187560964,-0.5618891786910946
81,-2.920533793437883,1.4043464102127383,-0.3231035064292901,-0.8407607696996551,-0.21715477246126938,0.7164251480357949,0.8716353287276567
82,-1.331623548567903,1.4835333014868366,1.5981029825195678,0.5358214990898067,-0.5713615677933449,0.6433545184069193,0.17757765639521422
83,2.3547146001327564,-0.7115574248380895,0.45652366616080464,-0.8955573212910934,-0.4031690069671619,-0.5254639706213606,0.35006572582513323
84,2.356580378575264,0.25811073571666543,-0.07316969106894161,0.7094011743141586,0.24614989473249138,-1.0690161274771062,0.2913758964448185
85,-1.3458768863337878,0.8242995979864283,0.7184920512738654,-1.2914957824867417,0.10070727582856227,-1.4031504628544715,0.5972772615747681
86,3.191449981093528,-1.2742269704485412,0.6688356901633412,0.36116901687178915,-0.2592928685144226,-0.9242318958301342,1.0934746923064482
87,2.3971068549270087,-1.2685576757247319,-0.4123011505029255,-0.4722741829900485,-0.35624224472566346,-0.8666048729817839,0.5143873244305929
88,1.0770504921205495,0.48509985601877664,0.49046454487811836,-1.3903009676317932,0.29259223726313127,-1.1368962516109276,-0.293268101686838
89,2.646359111572563,0.1995094332970007,1.154226937530362,-1.8888293340470101,0.15663738649168057,-0.450661040093575,-0.47540366982212134
90,-1.672894423037401,0.477376249374323,-0.5091104205725232,0.8893743983060393,0.9583464156024135,-1.3575007898564222,-0.30041572017179324
91,1.5702095812527985,1.3363431515953017,-0.2320840507197365,0.46729233604275233,0.40951104407760924,0.6943929865844397,0.08618530349709973
92,-1.787378884759959,0.6170831391226735,-1.0712492360055128,-0.37497107660817325,-0.7743860324768346,1.0834047366801358,-0.29025509873058025
